node_id,head,u,v_x,v_y,v_mag,i_x,i_y,i_mag,q,phi
1,6.665242988176391,64.4713,0,0,0,0,0,0,0,0
2,6.665242988176391,64.4713,0,0,0,0,0,0,0,0
3,6.665242988176391,64.4713,0,0,0,0,0,0,0,0
4,6.665242988176391,64.4713,0,0,0,0,0,0,0,0
5,6.665242988176391,64.4713,0,0,0,0,0,0,0,0
6,6.665242988176391,64.4713,0,0,0,0,0,0,0,0
7,6.665242988176391,64.4713,0,0,0,0,0,0,0,0
8,6.665242988176391,64.4713,0,0,0,0,0,0,0,0
9,6.665242988176391,64.4713,0,0,0,0,0,0,0,0
10,6.876273258452174,66.5408,0,0,0,0,0,0,0,0
11,7.998267007591788,77.5438,0,0,0,0,0,0,0,0
12,9.120250559569271,88.5467,0,0,0,0,0,0,0,0
13,10.242234111546756,99.5496,0,0,0,0,0,0,0,0
14,11.364268649334889,110.553,0,0,0,0,0,0,0,0
15,12.198702426414728,118.736,0,0,0,0,0,0,0,0
16,12.834699428449063,124.973,0,0,0,0,0,0,0,0
17,13.470798402104696,131.211,0,0,0,0,0,0,0,0
18,14.020935299006286,136.606,0,0,0,0,0,0,0,0
19,14.353668699300984,139.869,0,0,0,0,0,0,0,0
20,14.686402099595684,143.132,0,0,0,0,0,0,0,0
21,15.019135499890382,146.395,0,0,0,0,0,0,0,0
22,15.241433634319568,148.575,0,0,0,0,0,0,0,0
23,15.346872290741487,149.609,0,0,0,0,0,0,0,0
24,15.452310947163404,150.643,0,0,0,0,0,0,0,0
25,15.557749603585322,151.677,0,0,0,0,0,0,0,0
26,15.663188260007242,152.711,0,0,0,0,0,0,0,0
27,15.680319492385268,152.879,0,0,0,0,0,0,0,0
28,15.565295503561359,151.751,0,0,0,0,0,0,0,0
29,15.450271514737448,150.623,0,0,0,0,0,0,0,0
30,15.335349497534837,149.496,0,0,0,0,0,0,0,0
31,15.210638204687635,148.273,0,0,0,0,0,0,0,0
32,14.969577291939652,145.909,0,0,0,0,0,0,0,0
33,14.72851637919167,143.545,0,0,0,0,0,0,0,0
34,14.48745546644369,141.181,0,0,0,0,0,0,0,0
35,14.246394553695707,138.817,0,0,0,0,0,0,0,0
36,14.005231669326426,136.452,0,0,0,0,0,0,0,0
37,13.759887948483936,134.046,0,0,0,0,0,0,0,0
38,13.407881911763955,130.594,0,0,0,0,0,0,0,0
39,13.055875875043975,127.142,0,0,0,0,0,0,0,0
40,12.703869838323994,123.69,0,0,0,0,0,0,0,0
41,12.346765220539124,120.188,0,0,0,0,0,0,0,0
42,11.714337225250214,113.986,0,0,0,0,0,0,0,0
43,11.081909229961303,107.784,0,0,0,0,0,0,0,0
44,9.774255749924796,94.9603,0,0,0,0,0,0,0,0
45,8.326880754386055,80.7664,0,0,0,0,0,0,0,0
46,6.879505758847314,66.5725,0,0,0,0,0,0,0,0
47,6.8623133434965045,66.4039,0,0,0,0,0,0,0,0
48,6.8623133434965045,66.4039,0,0,0,0,0,0,0,0
49,6.8623133434965045,66.4039,0,0,0,0,0,0,0,0
50,6.8623133434965045,66.4039,0,0,0,0,0,0,0,0
51,6.8623133434965045,66.4039,0,0,0,0,0,0,0,0
52,6.8623133434965045,66.4039,0,0,0,0,0,0,0,0
53,6.8623133434965045,66.4039,0,0,0,0,0,0,0,0
54,6.8623133434965045,66.4039,0,0,0,0,0,0,0,0
55,6.8623133434965045,66.4039,0,0,0,0,0,0,0,0
56,6.8623133434965045,66.4039,0,0,0,0,0,0,0,0
57,6.861151573167188,33.2019,0,0,0,0,0,0,0,0
58,6.86,0.0,0,0,0,0,0,0,0,0
59,6.86,0.0,0,0,0,0,0,0,0,0
60,6.86,0.0,0,0,0,0,0,0,0,0
61,6.86,0.0,0,0,0,0,0,0,0,0
